date,volume,high,low,adj_close,close,open
2015-04-24,975800,69.8682,69.3597,60.2412,69.3974,69.8399
2015-04-27,1267400,69.8682,69.0207,60.045,69.1714,69.6328
2015-04-28,1060800,69.2655,68.4652,60.0287,69.1525,69.0584
2015-04-29,1576400,69.1055,68.3522,59.8162,68.9077,69.049
2015-04-30,2794200,69.1714,67.9849,59.2031,68.2015,68.7382
2015-05-01,4536400,68.7194,65.2637,58.8925,67.8437,68.4652
2015-05-04,2842000,68.2486,66.8738,58.2468,67.0998,68.1168
2015-05-05,2106600,67.8814,67.0433,58.4429,67.3258,67.1186
2015-05-06,2046600,67.5612,66.3089,57.8463,66.6384,67.2787
2015-05-07,2101200,67.0339,66.4689,58.0097,66.8267,66.4689
2015-05-08,1533400,68.0979,67.4105,58.7699,67.7024,67.4294
2015-05-11,1908800,68.032,67.4576,58.6963,67.6177,67.7401
2015-05-12,1416600,67.3635,66.5443,58.2877,67.1469,67.1375
2015-05-13,2690200,67.4105,65.7062,57.4212,66.1488,67.0527
2015-05-14,2399000,66.7891,65.8663,57.691,66.4595,66.5537
2015-05-15,2669800,67.1375,66.3842,58.2468,67.0998,66.7232
2015-05-18,1196700,67.7024,67.1657,58.6636,67.58,67.194
2015-05-19,1429500,67.7966,67.1375,58.4021,67.2787,67.7307
2015-05-20,1704600,67.5141,66.9962,58.1896,67.0339,67.4953
2015-05-21,1478700,67.2411,66.6102,58.2631,67.1186,66.8644
2015-05-22,1287000,67.3352,66.7514,58.3285,67.194,67.1846
2015-05-26,2671200,66.9492,65.339,56.849,65.4896,66.6008
2015-05-27,3004000,65.4426,64.4444,56.7428,65.3672,65.2072
2015-05-28,3428900,67.5895,65.3107,58.0996,66.9303,65.3861
2015-05-29,2612400,66.9209,66.1582,57.5684,66.3183,66.9209
2015-06-01,1355500,66.5631,65.8663,57.3885,66.1111,66.5254
2015-06-02,1546600,66.8267,65.9322,57.7155,66.4878,66.3842
2015-06-03,1350800,67.1186,66.1864,58.1487,66.9868,66.516
2015-06-04,1481400,67.0433,66.3277,57.6501,66.4124,66.5066
2015-06-05,1440600,66.4595,65.7156,57.6746,66.1205,66.0358
2015-06-08,1201500,66.0734,65.4802,57.1243,65.4896,65.9134
2015-06-09,1290800,65.9134,64.9717,57.0257,65.3766,65.6403
2015-06-10,1903900,66.4407,65.565,57.5185,65.9416,65.7439
2015-06-11,1512100,66.2524,65.4708,57.1572,65.5273,65.9604
2015-06-12,1672300,65.4991,64.9435,56.8286,65.1507,65.2542
2015-06-15,1931000,65.1412,64.1431,56.5494,64.8305,64.1431
2015-06-16,1629400,65.4426,64.6516,57.0011,65.3484,64.9247
2015-06-17,1832500,65.6026,64.7928,57.0668,65.4237,65.4426
2015-06-18,1612900,66.4501,65.4896,57.7239,66.177,65.5085
2015-06-19,2396700,66.3936,65.9887,57.5596,65.9887,66.0075
2015-06-22,1364500,66.4218,65.8569,57.6007,66.0358,66.4218
2015-06-23,2463500,67.5424,66.3842,58.537,67.1092,66.4595
2015-06-24,1765200,67.1092,66.1299,57.7075,66.1582,66.968
2015-06-25,2230500,66.5443,65.5744,57.9128,66.3936,65.5744
2015-06-26,5544300,67.1563,66.6102,58.1345,66.6478,66.6196
2015-06-29,2041300,66.2429,64.774,56.5411,64.8211,65.8851
2015-06-30,3053100,66.2524,65.3861,57.2803,65.6685,65.5179
2015-07-01,2701500,67.5047,65.838,58.7998,67.4105,65.9887
2015-07-02,2531800,68.0603,67.3164,59.1859,67.8531,67.5989
2015-07-06,2196600,67.7024,66.4501,58.2988,66.8362,67.2976
2015-07-07,1404000,67.533,66.1299,58.808,67.42,66.9397
2015-07-08,1574200,67.2316,65.7815,57.4857,65.904,66.9397
2015-07-09,1278700,66.8644,65.791,57.4118,65.8192,66.5348
2015-07-10,1482700,67.3352,66.2147,58.5288,67.0998,66.6572
2015-07-13,2136600,68.7853,67.5895,59.8922,68.6629,67.5895
2015-07-14,1191600,68.7759,68.2203,59.7526,68.5028,68.7194
2015-07-15,1755800,68.9642,68.0885,59.7115,68.4557,68.4463
2015-07-16,1485600,68.8983,68.0603,59.9908,68.7759,68.8983
2015-07-17,1580700,68.5217,67.8154,59.539,68.258,68.4557
2015-07-20,1345900,68.7665,68.2298,59.8512,68.6158,68.3239
2015-07-21,2498100,69.8305,68.3992,60.845,69.7552,68.7665
2015-07-22,1582800,70.0188,69.4821,60.9189,69.8399,69.6987
2015-07-23,3137900,71.1676,70.1036,61.3296,70.3107,70.5273
2015-07-24,3053700,72.1375,69.1431,61.1899,70.1507,71.5254
2015-07-27,2278900,70.8286,68.8983,60.7053,69.5951,70.5838
2015-07-28,2343900,71.3089,69.2561,62.1345,71.2335,69.9435
2015-07-29,1891100,71.6949,70.5838,62.422,71.5631,71.1864
2015-07-30,1821400,72.2505,71.2429,62.964,72.1846,71.4783
2015-07-31,2840700,72.8814,71.7891,63.3172,72.5895,72.2693
2015-08-03,2067600,72.3258,70.339,62.3398,71.4689,71.9774
2015-08-04,1529000,72.2787,71.4407,62.6108,71.7797,71.8079
2015-08-05,1624400,72.8437,71.9868,63.0133,72.2411,72.5424
2015-08-06,1373100,72.42,71.064,62.463,71.6102,72.194
2015-08-07,1232900,71.7514,70.791,62.2495,71.3653,71.4407
2015-08-10,2360600,72.4765,71.5443,62.8655,72.0716,71.9868
2015-08-11,2014700,72.2505,71.1017,62.4794,71.629,71.2429
2015-08-12,1746500,71.3653,69.8493,61.7977,70.8475,71.0546
2015-08-13,1460300,71.6855,70.7533,61.9456,71.017,70.838
2015-08-14,1144800,71.5537,70.7627,62.3727,71.5066,70.904
2015-08-17,1777800,71.7891,70.6874,62.5451,71.7043,71.0546
2015-08-18,1154600,72.1657,71.516,62.578,71.742,71.9115
2015-08-19,1101800,71.8644,70.8192,62.077,71.1676,71.2429
2015-08-20,1547900,70.6121,69.8117,60.9189,69.8399,70.3296
2015-08-21,3212300,69.3597,67.7684,59.2434,67.919,69.1996
2015-08-24,3286500,67.5424,63.258,57.0257,65.3766,65.2542
2015-08-25,2563400,67.4859,64.9906,56.7793,65.0942,66.855
2015-08-26,2521800,67.8625,65.5838,59.0709,67.7213,66.29
2015-08-27,2026600,69.162,67.7213,60.2125,69.0301,68.2392
2015-08-28,1468900,69.2561,68.2957,60.0236,68.8136,68.8889
2015-08-31,1843500,69.1055,68.0132,59.4898,68.2015,68.7382
2015-09-01,1943800,67.8719,66.2241,58.1099,66.6196,66.6761
2015-09-02,1805900,67.4482,66.4313,58.7834,67.3917,67.3352
2015-09-03,1477400,68.2486,67.2034,59.1547,67.4953,67.6177
2015-09-04,1353800,67.1751,66.0829,58.3706,66.6008,66.6008
2015-09-08,1410200,67.9661,67.1563,59.526,67.919,67.8249
2015-09-09,1272200,68.7382,66.4878,58.4037,66.6384,68.4746
2015-09-10,1171200,67.1657,66.0734,58.2221,66.4313,66.7137
2015-09-11,1365200,66.8832,65.9604,58.61,66.8738,66.2806
2015-09-14,992000,66.8738,66.017,58.1478,66.3465,66.7702
2015-09-15,1270400,66.9962,66.0923,58.5605,66.8173,66.6572
2015-09-16,1546200,67.8531,66.6949,59.3857,67.7589,66.8644
2015-09-17,1690700,68.7853,67.4482,59.361,67.7307,67.7966
2015-09-18,2995000,67.5047,66.3842,58.2799,66.4972,67.0151
2015-09-21,1344500,67.7684,66.6761,59.0969,67.4294,66.9397
2015-09-22,1028600,66.9868,66.1394,58.6182,66.8832,66.4218
2015-09-23,1162000,67.2222,65.9981,58.1231,66.3183,67.0245
2015-09-24,1444400,66.2618,65.3107,57.8095,65.9604,65.9228
2015-09-25,1470200,66.855,65.5367,57.8342,65.9887,66.6384
2015-09-28,1836800,65.791,63.8136,56.1424,64.0584,65.791
2015-09-29,1796100,64.5009,62.9944,55.4822,63.3051,64.0678
2015-09-30,2631300,64.5669,63.7288,56.291,64.2279,64.2938
2015-10-01,1943600,64.774,63.9736,56.7449,64.7458,64.3879
2015-10-02,2117000,66.1205,63.7853,57.9498,66.1205,64.0019
2015-10-05,1770900,67.5989,66.3371,59.1711,67.5141,66.742
2015-10-06,1707300,67.4765,65.3861,57.5619,65.678,67.2222
2015-10-07,1977300,66.1111,64.9623,57.4959,65.6026,65.8945
2015-10-08,1713600,67.2316,65.3107,58.8658,67.1657,65.6497
2015-10-09,1027300,67.4388,66.9021,58.8906,67.194,67.0621
2015-10-12,701000,67.6742,66.9303,59.0556,67.3823,67.307
2015-10-13,1391000,67.3258,66.1676,58.057,66.2429,66.9397
2015-10-14,1638400,67.1186,65.6403,58.024,66.2053,67.1186
2015-10-15,1791800,67.467,66.0734,59.0391,67.3635,66.7608
2015-10-16,2064800,68.71,67.4482,60.1862,68.6723,67.9379
2015-10-19,2016900,68.6252,67.6177,59.8891,68.3333,68.6252
2015-10-20,2255900,69.2279,67.8343,60.4503,68.9736,68.0132
2015-10-21,2261400,69.5009,68.3428,59.9469,68.3992,69.3032
2015-10-22,2405900,69.2938,68.0508,60.4173,68.936,68.7006
2015-10-23,16320700,65.0188,57.9661,52.6103,60.0282,64.4068
2015-10-26,8088400,63.7006,59.322,54.3929,62.0621,60.6215
2015-10-27,4217800,62.4576,61.2053,54.7147,62.4294,61.8456
2015-10-28,3823700,63.9548,61.9962,55.9609,63.8512,62.3823
2015-10-29,2605600,64.1996,63.3522,56.2085,64.1337,63.7194
2015-10-30,3269300,64.5009,63.4181,55.7216,63.5782,64.0301
2015-11-02,2090200,63.9642,62.5518,55.9609,63.8512,63.7006
2015-11-03,2722800,64.7928,63.7006,56.2662,64.1996,63.8136
2015-11-04,1701500,64.6328,63.5782,56.0599,63.9642,64.548
2015-11-05,2635100,66.2429,63.7382,57.1163,65.1695,64.2467
2015-11-06,1976800,65.4708,64.2655,56.9429,64.9717,65.0753
2015-11-09,2140000,64.9058,63.1356,55.6308,63.4746,64.774
2015-11-10,1332300,63.9642,62.8531,56.0352,63.936,63.2957
2015-11-11,2817000,63.7288,61.8079,54.2113,61.855,63.7288
2015-11-12,4387100,61.0169,59.4821,53.32,60.838,60.1507
2015-11-13,3213700,60.3484,58.3992,51.2074,58.4275,60.1412
2015-11-16,2348400,59.1525,57.806,51.7933,59.096,58.2203
2015-11-17,3417900,59.0395,57.5989,51.1249,58.3333,58.2392
2015-11-18,2066100,59.6516,58.1168,52.1894,59.548,58.3992
2015-11-19,2037400,60.452,59.435,52.3958,59.7834,59.7363
2015-11-20,2641300,61.3465,60.3107,53.4191,60.951,60.3672
2015-11-23,2517400,61.9962,60.8192,53.8812,61.4783,60.9793
2015-11-24,2987900,62.9567,61.2241,54.756,62.4765,61.4783
2015-11-25,1527100,62.8719,62.0527,54.7973,62.5235,62.4576
2015-11-27,980700,62.806,60.9134,53.9142,61.516,62.533
2015-11-30,2788300,61.1582,60.0847,53.3943,60.9228,60.9981
2015-12-01,1780600,61.8267,60.6874,54.1371,61.7702,60.9981
2015-12-02,1665400,62.4294,61.3653,54.0298,61.6478,61.6855
2015-12-03,3936000,61.3936,59.7363,52.6681,60.0942,61.1205
2015-12-04,2788000,61.6102,59.6798,53.476,60.6403,60.3484
2015-12-07,3030400,60.8663,59.7928,53.6172,60.8004,60.2354
2015-12-08,1644600,61.0358,59.8211,53.5258,60.6968,60.0847
2015-12-09,4462200,60.6121,58.4463,52.1059,59.0866,60.2166
2015-12-10,2254900,59.8588,58.7947,52.272,59.275,58.9454
2015-12-11,3841900,58.5311,57.806,51.3253,58.2015,58.3522
2015-12-14,2456100,59.0113,58.1638,51.8402,58.7853,58.2203
2015-12-15,3131500,59.5198,58.597,52.081,59.0584,59.4539
2015-12-16,3009000,59.9153,58.936,52.8034,59.8776,59.2373
2015-12-17,3227800,60.0188,58.597,51.8651,58.8136,60.0188
2015-12-18,5330400,59.0678,58.3616,51.4914,58.3898,58.5499
2015-12-21,2358300,58.9548,58.3239,51.7737,58.71,58.7947
2015-12-22,3773300,59.1149,58.0979,51.3585,58.2392,59.0395
2015-12-23,2348600,58.8512,58.145,51.8817,58.8324,58.4181
2015-12-24,1254500,58.8041,58.3898,51.7156,58.6441,58.7288
2015-12-28,1327700,58.71,58.1733,51.6658,58.5876,58.4087
2015-12-29,1983400,59.4727,58.7759,52.4214,59.4444,58.9736
2015-12-30,1452000,59.5009,58.936,52.0311,59.0019,59.3409
2015-12-31,1681500,59.1337,58.597,51.6907,58.6158,58.9171
2016-01-04,3842600,57.5612,56.742,50.5448,57.3164,57.1469
2016-01-05,2839000,57.8814,57.1186,50.8354,57.646,57.4859
2016-01-06,2803800,57.5518,56.3653,49.9801,56.6761,56.8173
2016-01-07,3352700,57.6271,55.7156,49.3657,55.9793,55.8945
2016-01-08,2905900,56.5631,54.6798,48.3443,54.8211,56.2524
2016-01-11,5487500,54.4915,52.58,46.8745,53.1544,53.8418
2016-01-12,4064200,55.1318,53.6535,47.9291,54.3503,54.1337
2016-01-13,3545800,55.0565,53.1827,47.024,53.3239,54.7646
2016-01-14,5276700,53.4087,51.516,46.1272,52.307,53.2486
2016-01-15,3323900,52.194,50.725,45.6539,51.7702,51.0734
2016-01-19,4431000,52.5518,50.2166,44.8401,50.8475,52.1375
2016-01-20,4842700,51.8267,49.162,45.6705,51.7891,49.9058
2016-01-21,5143600,54.1996,51.8738,47.3312,53.6723,52.194
2016-01-22,2975400,54.7928,53.6912,48.2363,54.6987,54.3785
2016-01-25,3138500,54.9058,54.1431,48.0371,54.4727,54.6139
2016-01-26,2649500,55.7627,54.6139,48.7844,55.3202,54.8117
2016-01-27,2429900,56.1864,54.7458,48.7844,55.3202,55.1318
2016-01-28,3013800,56.6478,55.7627,49.8805,56.5631,56.1205
2016-01-29,6461100,59.0866,56.8079,51.9813,58.9454,56.9303
2016-02-01,3580500,59.8588,58.1733,52.5709,59.6139,58.2203
2016-02-02,3951900,60.7627,58.2863,51.7737,58.71,60.3578
2016-02-03,2476100,59.7081,57.8814,52.5709,59.6139,59.3785
2016-02-04,4328800,58.4934,56.1394,50.9932,57.8249,57.8154
2016-02-05,5065300,57.2411,55.2637,49.0169,55.5838,57.1846
2016-02-08,3846200,54.7175,52.7966,47.3312,53.6723,54.6893
2016-02-09,2801000,53.8041,52.8531,47.0489,53.3522,52.9096
2016-02-10,3892300,54.5669,53.3522,47.298,53.6347,53.7476
2016-02-11,2825100,53.8136,52.7684,47.1735,53.4934,52.8249
2016-02-12,2555500,55.4237,53.8512,48.8176,55.3578,54.1902
2016-02-16,2704000,56.6384,54.6704,49.4902,56.1205,55.3672
2016-02-17,2988600,57.6648,56.1488,50.8271,57.6365,56.2147
2016-02-18,3290800,58.2109,57.0056,50.8603,57.6742,57.2599
2016-02-19,9813100,56.0264,51.8832,48.6183,55.1318,54.6045
2016-02-22,5149300,58.3145,55.3672,51.0596,57.9002,55.5556
2016-02-23,3132500,58.3333,57.081,51.0181,57.8531,57.7684
2016-02-24,3786300,59.7928,57.2222,52.5045,59.5386,57.2411
2016-02-25,3345300,60.9605,59.4633,53.7085,60.904,59.7175
2016-02-26,2766900,61.6761,60.7627,53.8912,61.1111,60.9322
2016-02-29,3156100,61.9962,60.9793,54.0656,61.3088,60.9887
2016-03-01,2970900,62.9661,61.4878,55.4274,62.8531,61.6572
2016-03-02,3249400,63.1827,61.8456,55.0371,62.4105,62.6177
2016-03-03,2519800,62.9284,61.9209,55.0786,62.4576,62.4859
2016-03-04,4317500,62.4953,61.1017,54.63,61.5819,62.0245
2016-03-07,3174500,62.3352,60.9699,55.0226,62.0245,61.2335
2016-03-08,3269100,61.8832,61.0452,54.2792,61.1864,61.4124
2016-03-09,2448400,61.6478,60.5838,54.1622,61.0546,61.6478
2016-03-10,1922300,61.7043,60.4614,54.5047,61.4407,61.3748
2016-03-11,1831100,62.8249,61.8832,55.4236,62.4765,62.0151
2016-03-14,2003000,62.4765,61.9115,54.9474,61.9397,62.1657
2016-03-15,1914600,62.1375,61.29,54.8889,61.8738,61.7043
2016-03-16,2171100,61.968,61.1488,54.6384,61.5913,61.8173
2016-03-17,2476600,62.6177,61.0734,55.4653,62.5235,61.3842
2016-03-18,3568600,63.0038,62.3729,55.5489,62.6177,62.5989
2016-03-21,1488600,62.9661,62.4294,55.5489,62.6177,62.6083
2016-03-22,2430700,62.2693,61.0264,54.5715,61.516,61.9962
2016-03-23,2999500,61.2335,60.2637,53.8114,60.6591,61.2053
2016-03-24,2177100,60.6968,60.0188,53.519,60.3296,60.6685
2016-03-28,1639900,60.838,60.2166,53.778,60.6215,60.4426
2016-03-29,1509100,61.2335,60.5273,54.2374,61.1394,60.7156
2016-03-30,1455700,61.7232,61.0829,54.4963,61.4313,61.4689
2016-03-31,1855800,61.9774,60.8004,54.0954,60.9793,61.4783
2016-04-01,1276500,61.5725,60.3955,54.4963,61.4313,60.8286
2016-04-04,1636400,61.5913,60.226,53.5274,60.339,61.4972
2016-04-05,1544800,60.4426,59.4915,52.9594,59.6987,60.1977
2016-04-06,1352400,60.4802,59.322,53.5942,60.4143,59.7363
2016-04-07,1812900,60.3296,59.6798,53.4689,60.2731,59.7175
2016-04-08,1888600,60.5932,58.6441,52.3078,58.9642,60.565
2016-04-11,1312400,59.3503,58.3051,51.7314,58.3145,59.0772
2016-04-12,1317100,59.0584,57.7213,52.266,58.9171,58.3428
2016-04-13,1304400,60.1036,59.0113,53.3018,60.0847,59.2844
2016-04-14,992200,60.4614,59.7081,53.1849,59.9529,60.2542
2016-04-15,1490900,60.4331,59.6987,53.5357,60.3484,59.9718
2016-04-18,1080700,60.838,60.0942,53.92,60.7815,60.3013
2016-04-19,1683200,61.3183,60.3013,53.7947,60.6403,61.0452
2016-04-20,1593800,61.516,60.6121,53.9868,60.8569,60.7439
2016-04-21,2044700,61.6761,60.0942,53.4271,60.226,61.6008
2016-04-22,1647200,60.9228,59.9529,53.519,60.3296,60.5085
2016-04-25,1574400,59.8776,59.096,52.9427,59.6798,59.5574
2016-04-26,1500800,60.4991,59.5574,53.519,60.3296,59.5574
2016-04-27,2491100,60.4426,59.8493,53.4188,60.2166,60.3955
2016-04-28,2955400,60.1224,58.8418,52.3412,59.0019,60.0471
2016-04-29,4097100,60.2072,57.9473,52.667,59.3691,60.1601
2016-05-02,3658800,60.904,58.3804,54.0035,60.8757,58.8418
2016-05-03,7939800,62.4388,60.8098,54.2207,61.1205,60.9793
2016-05-04,4521200,61.064,60.1036,53.803,60.6497,60.8945
2016-05-05,3628300,60.5273,59.8964,53.3269,60.113,60.4049
2016-05-06,2019700,60.2542,59.4821,53.4021,60.1977,60.0565
2016-05-09,1809800,60.9605,59.9247,53.9534,60.8192,60.0942
2016-05-10,2377400,61.6855,60.838,54.2458,61.1488,60.9134
2016-05-11,6559400,60.113,57.1281,50.6789,57.1281,59.9341
2016-05-12,4753100,57.6177,56.5066,50.8209,57.2881,57.533
2016-05-13,2776500,57.4011,56.0169,50.0608,56.4313,57.0904
2016-05-16,1867500,57.4388,56.2806,50.7123,57.1657,56.6667
2016-05-17,1955000,57.533,56.6196,50.4617,56.8832,57.0998
2016-05-18,2176000,56.9962,56.1017,50.2613,56.6572,56.6761
2016-05-19,2396600,57.5518,56.1488,50.3532,56.7608,56.7891
2016-05-20,2326900,57.9284,56.6478,51.3221,57.8531,56.8832
2016-05-23,2082000,58.371,57.6836,51.2469,57.7684,57.9379
2016-05-24,1595600,58.5876,57.8719,51.8567,58.4557,57.9944
2016-05-25,2160600,58.7759,57.8625,51.9152,58.5217,58.1921
2016-05-26,1347400,58.7759,58.3145,51.8484,58.4463,58.71
2016-05-27,975700,58.9548,58.3239,52.124,58.7571,58.5687
2016-05-31,3348600,58.9454,58.1921,52.0572,58.6817,58.7571
2016-06-01,1843700,58.7947,58.2203,51.9486,58.5593,58.371
2016-06-02,2485500,59.2185,58.3804,52.408,59.0772,58.4934
2016-06-03,1738700,59.0772,58.4746,52.0572,58.6817,59.0772
2016-06-06,2201300,58.7853,58.2486,52.0154,58.6347,58.6817
2016-06-07,2188700,59.3503,58.1544,52.4999,59.1808,58.2392
2016-06-08,1856400,59.6516,58.8136,53.0824,59.4633,59.0584
2016-06-09,1887200,59.5292,58.9925,53.0908,59.4727,59.209
