date,volume,high,low,adj_close,close,open
2016-03-01,4819750000,1978.35,1937.09,1978.35,1978.35,1937.09
2016-03-02,4666610000,1986.51,1968.8,1986.45,1986.45,1976.6
2016-03-03,5081700000,1993.69,1977.37,1993.4,1993.4,1985.6
2016-03-04,6049930000,2009.13,1986.77,1999.99,1999.99,1994.01
2016-03-07,4968180000,2006.12,1989.38,2001.76,2001.76,1996.11
2016-03-08,4641650000,1996.88,1977.43,1979.26,1979.26,1996.88
2016-03-09,4038120000,1992.69,1979.84,1989.26,1989.26,1981.44
2016-03-10,4376790000,2005.08,1969.25,1989.57,1989.57,1990.97
2016-03-11,4078620000,2022.37,1994.71,2022.19,2022.19,1994.71
2016-03-14,3487850000,2024.57,2012.05,2019.64,2019.64,2019.27
2016-03-15,3560280000,2015.94,2005.23,2015.93,2015.93,2015.27
2016-03-16,4057020000,2032.02,2010.04,2027.22,2027.22,2014.24
2016-03-17,4530480000,2046.24,2022.16,2040.59,2040.59,2026.9
2016-03-18,6503140000,2052.36,2041.16,2049.58,2049.58,2041.16
2016-03-21,3376600000,2053.91,2043.14,2051.6,2051.6,2047.88
2016-03-22,3418460000,2056.6,2040.57,2049.8,2049.8,2048.64
2016-03-23,3639510000,2048.55,2034.86,2036.71,2036.71,2048.55
2016-03-24,3407720000,2036.04,2022.49,2035.94,2035.94,2032.48
2016-03-28,2809090000,2042.67,2031.96,2037.05,2037.05,2037.89
2016-03-29,3822330000,2055.91,2028.31,2055.01,2055.01,2035.75
2016-03-30,3590310000,2072.21,2058.27,2063.95,2063.95,2058.27
2016-03-31,3715280000,2067.92,2057.46,2059.74,2059.74,2063.77
2016-04-01,3749990000,2075.07,2043.98,2072.78,2072.78,2056.62
2016-04-04,3485710000,2074.02,2062.57,2066.13,2066.13,2073.19
2016-04-05,4154920000,2062.5,2042.56,2045.17,2045.17,2062.5
2016-04-06,3750800000,2067.33,2043.09,2066.66,2066.66,2045.56
2016-04-07,3801250000,2063.01,2033.8,2041.91,2041.91,2063.01
2016-04-08,3359530000,2060.63,2041.69,2047.6,2047.6,2045.54
2016-04-11,3567840000,2062.93,2041.88,2041.99,2041.99,2050.23
2016-04-12,4239740000,2065.05,2039.74,2061.72,2061.72,2043.72
2016-04-13,4191830000,2083.18,2065.92,2082.42,2082.42,2065.92
2016-04-14,3765870000,2087.84,2078.13,2082.78,2082.78,2082.89
2016-04-15,3701450000,2083.22,2076.31,2080.73,2080.73,2083.1
2016-04-18,3316880000,2094.66,2073.65,2094.34,2094.34,2078.83
2016-04-19,3896830000,2104.05,2091.68,2100.8,2100.8,2096.05
2016-04-20,4184880000,2111.05,2096.32,2102.4,2102.4,2101.52
2016-04-21,4175290000,2103.78,2088.52,2091.48,2091.48,2102.09
2016-04-22,3790580000,2094.32,2081.2,2091.58,2091.58,2091.49
2016-04-25,3319740000,2089.37,2077.52,2087.79,2087.79,2089.37
2016-04-26,3557190000,2096.87,2085.8,2091.7,2091.7,2089.84
2016-04-27,4100110000,2099.89,2082.31,2095.15,2095.15,2092.33
2016-04-28,4309840000,2099.3,2071.62,2075.81,2075.81,2090.93
2016-04-29,4704720000,2073.85,2052.28,2065.3,2065.3,2071.82
2016-05-02,3841110000,2083.42,2066.11,2081.43,2081.43,2067.17
2016-05-03,4173390000,2077.18,2054.89,2063.37,2063.37,2077.18
2016-05-04,4058560000,2060.3,2045.55,2051.12,2051.12,2060.3
2016-05-05,4008530000,2060.23,2045.77,2050.63,2050.63,2052.95
2016-05-06,3796350000,2057.72,2039.45,2057.14,2057.14,2047.77
2016-05-09,3788620000,2064.15,2054.31,2058.69,2058.69,2057.55
2016-05-10,3600200000,2084.87,2062.63,2084.39,2084.39,2062.63
2016-05-11,3821980000,2083.29,2064.46,2064.46,2064.46,2083.29
2016-05-12,3782390000,2073.99,2053.13,2064.11,2064.11,2067.17
2016-05-13,3579880000,2066.79,2043.13,2046.61,2046.61,2062.5
2016-05-16,3501360000,2071.88,2046.53,2066.66,2066.66,2046.53
2016-05-17,4108960000,2065.69,2040.82,2047.21,2047.21,2065.04
2016-05-18,4101320000,2060.61,2034.49,2047.63,2047.63,2044.38
2016-05-19,3846770000,2044.21,2025.91,2040.04,2040.04,2044.21
2016-05-20,3507650000,2058.35,2041.88,2052.32,2052.32,2041.88
2016-05-23,3055480000,2055.58,2047.26,2048.04,2048.04,2052.23
2016-05-24,3627340000,2079.67,2052.65,2076.06,2076.06,2052.65
2016-05-25,3859160000,2094.73,2078.93,2090.54,2090.54,2078.93
2016-05-26,3230990000,2094.3,2087.08,2090.1,2090.1,2091.44
2016-05-27,3079150000,2099.06,2090.06,2099.06,2099.06,2090.06
2016-05-31,4514410000,2103.48,2088.66,2096.95,2096.95,2100.13
2016-06-01,3525170000,2100.97,2085.1,2099.33,2099.33,2093.94
2016-06-02,3632720000,2105.26,2088.59,2105.26,2105.26,2097.71
2016-06-03,3627780000,2104.07,2085.36,2099.13,2099.13,2104.07
2016-06-06,3442020000,2113.36,2100.83,2109.41,2109.41,2100.83
2016-06-07,3534730000,2119.22,2110.18,2112.13,2112.13,2110.18
2016-06-08,3562060000,2120.55,2112.71,2119.12,2119.12,2112.71
2016-06-09,3290320000,2117.64,2107.73,2115.48,2115.48,2115.65
2016-06-10,3515010000,2109.57,2089.96,2096.07,2096.07,2109.57
2016-06-13,3392030000,2098.12,2078.46,2079.06,2079.06,2091.75
2016-06-14,3759770000,2081.3,2064.1,2075.32,2075.32,2076.65
2016-06-15,3544720000,2085.65,2069.8,2071.5,2071.5,2077.6
2016-06-16,3628280000,2079.62,2050.37,2077.99,2077.99,2066.36
2016-06-17,4952630000,2078.2,2062.84,2071.22,2071.22,2078.2
2016-06-20,3467440000,2100.66,2075.58,2083.25,2083.25,2075.58
2016-06-21,3232880000,2093.66,2083.02,2088.9,2088.9,2085.19
2016-06-22,3168160000,2099.71,2084.36,2085.45,2085.45,2089.75
2016-06-23,3297940000,2113.32,2092.8,2113.32,2113.32,2092.8
2016-06-24,7597450000,2103.81,2032.57,2037.41,2037.41,2103.81
2016-06-27,5431220000,2031.45,1991.68,2000.54,2000.54,2031.45
2016-06-28,4385810000,2036.09,2006.67,2036.09,2036.09,2006.67
2016-06-29,4241740000,2073.13,2042.69,2070.77,2070.77,2042.69
2016-06-30,4622820000,2098.94,2070.0,2098.86,2098.86,2073.17
2016-07-01,3458890000,2108.71,2097.9,2102.95,2102.95,2099.34
2016-07-05,3658380000,2095.05,2080.86,2088.55,2088.55,2095.05
2016-07-06,3909380000,2100.72,2074.02,2099.73,2099.73,2084.43
2016-07-07,3604550000,2109.08,2089.39,2097.9,2097.9,2100.42
2016-07-08,3607500000,2131.71,2106.97,2129.9,2129.9,2106.97
2016-07-11,3253340000,2143.16,2131.72,2137.16,2137.16,2131.72
2016-07-12,4097820000,2155.4,2139.5,2152.14,2152.14,2139.5
2016-07-13,3502320000,2156.45,2146.21,2152.43,2152.43,2153.81
2016-07-14,3465610000,2168.99,2157.88,2163.75,2163.75,2157.88
2016-07-15,3122600000,2169.05,2155.79,2161.74,2161.74,2165.13
2016-07-18,3009310000,2168.35,2159.63,2166.89,2166.89,2162.04
2016-07-19,2968340000,2164.63,2159.01,2163.78,2163.78,2163.79
2016-07-20,3211860000,2175.63,2164.89,2173.02,2173.02,2166.1
2016-07-21,3438900000,2174.56,2159.75,2165.17,2165.17,2172.91
2016-07-22,3023280000,2175.11,2163.24,2175.03,2175.03,2166.47
2016-07-25,3057240000,2173.71,2161.95,2168.48,2168.48,2173.71
2016-07-26,3442350000,2173.54,2160.18,2169.18,2169.18,2168.97
2016-07-27,3995500000,2174.98,2159.07,2166.58,2166.58,2169.81
2016-07-28,3664240000,2172.85,2159.74,2170.06,2170.06,2166.05
2016-07-29,4038840000,2177.09,2163.49,2173.6,2173.6,2168.83
2016-08-01,3505990000,2178.29,2166.21,2170.84,2170.84,2173.15
2016-08-02,3848750000,2170.2,2147.58,2157.03,2157.03,2169.94
2016-08-03,3786530000,2163.79,2152.56,2163.79,2163.79,2156.81
2016-08-04,3709200000,2168.19,2159.07,2164.25,2164.25,2163.51
2016-08-05,3663070000,2182.87,2168.79,2182.87,2182.87,2168.79
2016-08-08,3327550000,2185.44,2177.85,2180.89,2180.89,2183.76
2016-08-09,3334300000,2187.66,2178.61,2181.74,2181.74,2182.24
2016-08-10,3254950000,2183.41,2172.0,2175.49,2175.49,2182.81
2016-08-11,3423160000,2188.45,2177.97,2185.79,2185.79,2177.97
2016-08-12,3000660000,2186.28,2179.42,2184.05,2184.05,2183.74
2016-08-15,3078530000,2193.81,2186.08,2190.15,2190.15,2186.08
2016-08-16,3196400000,2186.24,2178.14,2178.15,2178.15,2186.24
2016-08-17,3388910000,2183.08,2168.5,2182.22,2182.22,2177.84
2016-08-18,3300570000,2187.03,2180.46,2187.02,2187.02,2181.9
2016-08-19,3084800000,2185.0,2175.13,2183.87,2183.87,2184.24
2016-08-22,2777550000,2185.15,2175.96,2182.64,2182.64,2181.58
2016-08-23,3041490000,2193.42,2186.8,2186.9,2186.9,2187.81
2016-08-24,3148280000,2186.66,2171.25,2175.44,2175.44,2185.09
2016-08-25,2969310000,2179.0,2169.74,2172.47,2172.47,2173.29
2016-08-26,3342340000,2187.94,2160.39,2169.04,2169.04,2175.1
2016-08-29,2654780000,2183.48,2170.19,2180.38,2180.38,2170.19
2016-08-30,3006800000,2182.27,2170.41,2176.12,2176.12,2179.45
2016-08-31,3766390000,2173.79,2161.35,2170.95,2170.95,2173.56
2016-09-01,3392120000,2173.56,2157.09,2170.86,2170.86,2171.33
2016-09-02,3091120000,2184.87,2173.59,2179.98,2179.98,2177.49
2016-09-06,3447650000,2186.57,2175.1,2186.48,2186.48,2181.61
2016-09-07,3319420000,2187.87,2179.07,2186.16,2186.16,2185.17
2016-09-08,3727840000,2184.94,2177.49,2181.3,2181.3,2182.76
2016-09-09,4233960000,2169.08,2127.81,2127.81,2127.81,2169.08
2016-09-12,4010480000,2163.3,2119.12,2159.04,2159.04,2120.86
2016-09-13,4141670000,2150.47,2120.27,2127.02,2127.02,2150.47
2016-09-14,3664100000,2141.33,2119.9,2125.77,2125.77,2127.86
2016-09-15,3373720000,2151.31,2122.36,2147.26,2147.26,2125.36
2016-09-16,5014360000,2146.48,2131.2,2139.16,2139.16,2146.48
2016-09-19,3163000000,2153.61,2135.91,2139.12,2139.12,2143.99
2016-09-20,3140730000,2150.8,2139.17,2139.76,2139.76,2145.94
2016-09-21,3712090000,2165.11,2139.57,2163.12,2163.12,2144.58
2016-09-22,3552830000,2179.99,2170.94,2177.18,2177.18,2170.94
2016-09-23,3317190000,2173.75,2163.97,2164.69,2164.69,2173.29
2016-09-26,3216170000,2158.54,2145.04,2146.1,2146.1,2158.54
2016-09-27,3437770000,2161.13,2141.55,2159.93,2159.93,2146.04
2016-09-28,3891460000,2172.4,2151.79,2171.37,2171.37,2161.85
2016-09-29,4249220000,2172.67,2145.2,2151.13,2151.13,2168.9
2016-09-30,4173340000,2175.3,2156.51,2168.27,2168.27,2156.51
2016-10-03,3137550000,2164.41,2154.77,2161.2,2161.2,2164.33
2016-10-04,3750890000,2165.46,2144.01,2150.49,2150.49,2163.37
2016-10-05,3906550000,2163.95,2155.15,2159.73,2159.73,2155.15
2016-10-06,3461550000,2162.93,2150.28,2160.77,2160.77,2158.22
2016-10-07,3619890000,2165.86,2144.85,2153.74,2153.74,2164.19
2016-10-10,2916550000,2169.6,2160.39,2163.66,2163.66,2160.39
2016-10-11,3438270000,2161.56,2128.84,2136.73,2136.73,2161.35
2016-10-12,2977100000,2145.36,2132.77,2139.18,2139.18,2137.67
2016-10-13,3580450000,2138.19,2114.72,2132.55,2132.55,2130.26
2016-10-14,3228150000,2149.19,2132.98,2132.98,2132.98,2139.68
2016-10-17,2830390000,2135.61,2124.43,2126.5,2126.5,2132.95
2016-10-18,3170000000,2144.38,2135.49,2139.6,2139.6,2138.31
2016-10-19,3362670000,2148.44,2138.15,2144.29,2144.29,2140.81
2016-10-20,3337170000,2147.18,2133.44,2141.34,2141.34,2142.51
2016-10-21,3448850000,2142.63,2130.09,2141.16,2141.16,2139.43
2016-10-24,3357320000,2154.79,2146.91,2151.33,2151.33,2148.5
2016-10-25,3751340000,2151.44,2141.93,2143.16,2143.16,2149.72
2016-10-26,3775200000,2145.73,2131.59,2139.43,2139.43,2136.97
2016-10-27,4204830000,2147.13,2132.52,2133.04,2133.04,2144.06
2016-10-28,4019510000,2140.72,2119.36,2126.41,2126.41,2132.23
2016-10-31,3922400000,2133.25,2125.53,2126.15,2126.15,2129.78
2016-11-01,4532160000,2131.45,2097.85,2111.72,2111.72,2128.68
2016-11-02,4248580000,2111.76,2094.0,2097.94,2097.94,2109.43
2016-11-03,3886740000,2102.56,2085.23,2088.66,2088.66,2098.8
2016-11-04,3837860000,2099.07,2083.79,2085.18,2085.18,2083.79
2016-11-07,3736060000,2132.0,2100.59,2131.52,2131.52,2100.59
2016-11-08,3916930000,2146.87,2123.56,2139.56,2139.56,2129.92
2016-11-09,6264150000,2170.1,2125.35,2163.26,2163.26,2131.56
2016-11-10,6451640000,2182.3,2151.17,2167.48,2167.48,2167.49
2016-11-11,4988050000,2165.92,2152.49,2164.45,2164.45,2162.71
2016-11-14,5367200000,2171.36,2156.08,2164.2,2164.2,2165.64
2016-11-15,4543860000,2180.84,2166.38,2180.39,2180.39,2168.29
2016-11-16,3830590000,2179.22,2172.2,2176.94,2176.94,2177.53
2016-11-17,3809160000,2188.06,2176.65,2187.12,2187.12,2178.61
2016-11-18,3572400000,2189.89,2180.38,2181.9,2181.9,2186.85
2016-11-21,3607010000,2198.7,2186.43,2198.18,2198.18,2186.43
2016-11-22,3957940000,2204.8,2194.51,2202.94,2202.94,2201.56
2016-11-23,3418640000,2204.72,2194.51,2204.72,2204.72,2198.55
2016-11-25,1584600000,2213.35,2206.27,2213.35,2213.35,2206.27
2016-11-28,3505650000,2211.14,2200.36,2201.72,2201.72,2210.21
2016-11-29,3706560000,2210.46,2198.15,2204.66,2204.66,2200.76
2016-11-30,5533980000,2214.1,2198.81,2198.81,2198.81,2204.97
2016-12-01,5063740000,2202.6,2187.44,2191.08,2191.08,2200.17
2016-12-02,3779500000,2197.95,2188.37,2191.95,2191.95,2191.12
2016-12-05,3895230000,2209.42,2199.97,2204.71,2204.71,2200.65
2016-12-06,3855320000,2212.78,2202.21,2212.23,2212.23,2207.26
2016-12-07,4501820000,2241.63,2208.93,2241.35,2241.35,2210.72
2016-12-08,4200580000,2251.69,2237.57,2246.19,2246.19,2241.13
2016-12-09,3884480000,2259.8,2249.23,2259.53,2259.53,2249.73
2016-12-12,4034510000,2264.03,2252.37,2256.96,2256.96,2258.83
2016-12-13,3857590000,2277.53,2263.32,2271.72,2271.72,2263.32
2016-12-14,4406970000,2276.2,2248.44,2253.28,2253.28,2268.35
2016-12-15,4168200000,2272.12,2253.77,2262.03,2262.03,2253.77
2016-12-16,5920340000,2268.05,2254.24,2258.07,2258.07,2266.81
2016-12-19,3248370000,2267.47,2258.21,2262.53,2262.53,2259.24
2016-12-20,3298780000,2272.56,2266.14,2270.76,2270.76,2266.5
2016-12-21,2852230000,2271.23,2265.15,2265.18,2265.18,2270.54
2016-12-22,2876320000,2263.18,2256.08,2260.96,2260.96,2262.93
2016-12-23,2020550000,2263.79,2258.84,2263.79,2263.79,2260.25
2016-12-27,1987080000,2273.82,2266.15,2268.88,2268.88,2266.23
2016-12-28,2392360000,2271.31,2249.11,2249.92,2249.92,2270.23
2016-12-29,2336370000,2254.51,2244.56,2249.26,2249.26,2249.5
2016-12-30,2670900000,2253.58,2233.62,2238.83,2238.83,2251.61
2017-01-03,3770530000,2263.88,2245.13,2257.83,2257.83,2251.57
2017-01-04,3764890000,2272.82,2261.6,2270.75,2270.75,2261.6
2017-01-05,3761820000,2271.5,2260.45,2269.0,2269.0,2268.18
2017-01-06,3339890000,2282.1,2264.06,2276.98,2276.98,2271.14
2017-01-09,3217610000,2275.49,2268.9,2268.9,2268.9,2273.59
2017-01-10,3638790000,2279.27,2265.27,2268.9,2268.9,2269.72
2017-01-11,3620410000,2275.32,2260.83,2275.32,2275.32,2268.6
2017-01-12,3462130000,2271.78,2254.25,2270.44,2270.44,2271.14
2017-01-13,3081270000,2278.68,2271.51,2274.64,2274.64,2272.74
2017-01-17,3584990000,2272.08,2262.81,2267.89,2267.89,2269.14
2017-01-18,3315250000,2272.01,2263.35,2271.89,2271.89,2269.14
2017-01-19,3165970000,2274.33,2258.41,2263.69,2263.69,2271.9
2017-01-20,3524970000,2276.96,2265.01,2271.31,2271.31,2269.96
2017-01-23,3152710000,2271.78,2257.02,2265.2,2265.2,2267.78
2017-01-24,3810960000,2284.63,2266.68,2280.07,2280.07,2267.88
2017-01-25,3846020000,2299.55,2288.88,2298.37,2298.37,2288.88
2017-01-26,3610360000,2300.99,2294.08,2296.68,2296.68,2298.63
2017-01-27,3135890000,2299.02,2291.62,2294.69,2294.69,2299.02
2017-01-30,3591270000,2286.01,2268.04,2280.9,2280.9,2286.01
2017-01-31,4087450000,2279.09,2267.21,2278.87,2278.87,2274.02
2017-02-01,3916610000,2289.14,2272.44,2279.55,2279.55,2285.59
2017-02-02,3807710000,2283.97,2271.65,2280.85,2280.85,2276.69
2017-02-03,3597970000,2298.31,2287.88,2297.42,2297.42,2288.54
2017-02-06,3109050000,2296.18,2288.57,2292.56,2292.56,2294.28
2017-02-07,3448690000,2299.4,2290.16,2293.08,2293.08,2295.87
2017-02-08,3609740000,2295.91,2285.38,2294.67,2294.67,2289.55
2017-02-09,3677940000,2311.08,2296.61,2307.87,2307.87,2296.7
2017-02-10,3475020000,2319.23,2311.1,2316.1,2316.1,2312.27
2017-02-13,3349730000,2331.58,2321.42,2328.25,2328.25,2321.72
2017-02-14,3520910000,2337.58,2322.17,2337.58,2337.58,2326.12
2017-02-15,3775590000,2351.3,2334.81,2349.25,2349.25,2335.58
2017-02-16,3672370000,2351.31,2338.87,2347.22,2347.22,2349.64
2017-02-17,3513060000,2351.16,2339.58,2351.16,2351.16,2343.01
2017-02-21,3579780000,2366.71,2354.91,2365.38,2365.38,2354.91
2017-02-22,3468670000,2365.13,2358.34,2362.82,2362.82,2361.11
2017-02-23,4015260000,2368.26,2355.09,2363.81,2363.81,2367.5
2017-02-24,3831570000,2367.34,2352.87,2367.34,2367.34,2355.73
2017-02-27,3582610000,2371.54,2361.87,2369.75,2369.75,2365.23
2017-02-28,4210140000,2367.79,2358.96,2363.64,2363.64,2366.08
2017-03-01,4345180000,2400.98,2380.13,2395.96,2395.96,2380.13
2017-03-02,3821320000,2394.75,2380.17,2381.92,2381.92,2394.75
2017-03-03,3555260000,2383.89,2375.39,2383.12,2383.12,2380.92
2017-03-06,3232700000,2378.8,2367.98,2375.31,2375.31,2375.23
2017-03-07,3518390000,2375.12,2365.51,2368.39,2368.39,2370.74
2017-03-08,3812100000,2373.09,2361.01,2362.98,2362.98,2369.81
2017-03-09,3716340000,2369.08,2354.54,2364.87,2364.87,2363.49
2017-03-10,3432950000,2376.86,2363.04,2372.6,2372.6,2372.52
2017-03-13,3133900000,2374.42,2368.52,2373.47,2373.47,2371.56
2017-03-14,3172630000,2368.55,2358.18,2365.45,2365.45,2368.55
2017-03-15,3906840000,2390.01,2368.94,2385.26,2385.26,2370.34
2017-03-16,3365660000,2388.1,2377.18,2381.38,2381.38,2387.71
2017-03-17,5178040000,2385.71,2377.64,2378.25,2378.25,2383.71
2017-03-20,3054930000,2379.55,2369.66,2373.47,2373.47,2378.24
2017-03-21,4265590000,2381.93,2341.9,2344.02,2344.02,2379.32
2017-03-22,3572730000,2351.81,2336.45,2348.45,2348.45,2343.0
2017-03-23,3260600000,2358.92,2342.13,2345.96,2345.96,2345.97
2017-03-24,2975130000,2356.22,2335.74,2343.98,2343.98,2350.42
2017-03-27,3240230000,2344.9,2322.25,2341.59,2341.59,2329.11
2017-03-28,3367780000,2363.78,2337.63,2358.57,2358.57,2339.79
2017-03-29,3106940000,2363.36,2352.94,2361.13,2361.13,2356.54
2017-03-30,3158420000,2370.42,2358.58,2368.06,2368.06,2361.31
2017-03-31,3354110000,2370.35,2362.6,2362.72,2362.72,2364.82
2017-04-03,3416400000,2365.87,2344.73,2358.84,2358.84,2362.34
2017-04-04,3206240000,2360.53,2350.72,2360.16,2360.16,2354.76
2017-04-05,3770520000,2378.36,2350.52,2352.95,2352.95,2366.59
2017-04-06,3201920000,2364.16,2348.9,2357.49,2357.49,2353.79
2017-04-07,3053150000,2363.76,2350.74,2355.54,2355.54,2356.59
2017-04-10,2785410000,2366.37,2351.5,2357.16,2357.16,2357.16
2017-04-11,3117420000,2355.22,2337.25,2353.78,2353.78,2353.92
2017-04-12,3196950000,2352.72,2341.18,2344.93,2344.93,2352.15
2017-04-13,3143890000,2348.26,2328.95,2328.95,2328.95,2341.98
2017-04-17,2824710000,2349.14,2332.51,2349.01,2349.01,2332.62
2017-04-18,3269840000,2348.35,2334.54,2342.19,2342.19,2342.53
2017-04-19,3519900000,2352.63,2335.05,2338.17,2338.17,2346.79
2017-04-20,3647420000,2361.37,2340.91,2355.84,2355.84,2342.69
2017-04-21,3503360000,2356.18,2344.51,2348.69,2348.69,2354.74
2017-04-24,3690650000,2376.98,2369.19,2374.15,2374.15,2370.33
2017-04-25,3995240000,2392.48,2381.15,2388.61,2388.61,2381.51
2017-04-26,4105920000,2398.16,2386.78,2387.45,2387.45,2388.98
2017-04-27,4098460000,2392.1,2382.68,2388.77,2388.77,2389.7
2017-04-28,3718270000,2393.68,2382.36,2384.2,2384.2,2393.68
2017-05-01,3199240000,2394.49,2384.83,2388.33,2388.33,2388.5
2017-05-02,3813680000,2392.93,2385.82,2391.17,2391.17,2391.05
2017-05-03,3893990000,2389.82,2379.75,2388.13,2388.13,2386.5
2017-05-04,4362540000,2391.43,2380.35,2389.52,2389.52,2389.79
2017-05-05,3540140000,2399.29,2389.38,2399.29,2399.29,2392.37
2017-05-08,3429440000,2401.36,2393.92,2399.38,2399.38,2399.94
2017-05-09,3653590000,2403.87,2392.44,2396.92,2396.92,2401.58
2017-05-10,3643530000,2399.74,2392.79,2399.63,2399.63,2396.79
2017-05-11,3727420000,2395.72,2381.74,2394.44,2394.44,2394.84
2017-05-12,3305630000,2392.44,2387.19,2390.9,2390.9,2392.44
2017-05-15,3473600000,2404.05,2393.94,2402.32,2402.32,2393.98
2017-05-16,3420790000,2405.77,2396.05,2400.67,2400.67,2404.55
2017-05-17,4163000000,2384.87,2356.21,2357.03,2357.03,2382.95
2017-05-18,4319420000,2375.74,2352.72,2365.72,2365.72,2354.69
2017-05-19,3825160000,2389.06,2370.43,2381.73,2381.73,2371.37
2017-05-22,3172830000,2395.46,2386.92,2394.02,2394.02,2387.21
2017-05-23,3213570000,2400.85,2393.88,2398.42,2398.42,2397.04
2017-05-24,3389900000,2405.58,2397.99,2404.39,2404.39,2401.41
2017-05-25,3535390000,2418.71,2408.01,2415.07,2415.07,2409.54
2017-05-26,2805040000,2416.68,2412.2,2415.82,2415.82,2414.5
2017-05-30,3203160000,2415.26,2409.43,2412.91,2412.91,2411.67
2017-05-31,4516110000,2415.99,2403.59,2411.8,2411.8,2415.63
2017-06-01,3857140000,2430.06,2413.54,2430.06,2430.06,2415.65
2017-06-02,3461680000,2440.23,2427.71,2439.07,2439.07,2431.28
2017-06-05,2912600000,2439.55,2434.32,2436.1,2436.1,2437.83
2017-06-06,3357840000,2436.21,2428.12,2429.33,2429.33,2431.92
2017-06-07,3572300000,2435.28,2424.75,2433.14,2433.14,2432.03
2017-06-08,3728860000,2439.27,2427.94,2433.79,2433.79,2434.27
2017-06-09,4027340000,2446.2,2415.7,2431.77,2431.77,2436.39
2017-06-12,4027750000,2430.38,2419.97,2429.39,2429.39,2425.88
2017-06-13,3275500000,2441.49,2431.28,2440.35,2440.35,2434.15
2017-06-14,3555590000,2443.75,2428.34,2437.92,2437.92,2443.75
2017-06-15,3353050000,2433.95,2418.53,2432.46,2432.46,2424.14
2017-06-16,5284720000,2433.15,2422.88,2433.15,2433.15,2431.24
2017-06-19,3264700000,2453.82,2441.79,2453.46,2453.46,2442.55
2017-06-20,3416510000,2450.66,2436.6,2437.03,2437.03,2450.66
2017-06-21,3594820000,2442.23,2430.74,2435.61,2435.61,2439.31
2017-06-22,3468210000,2441.62,2433.27,2434.5,2434.5,2437.4
2017-06-23,5278330000,2441.4,2431.11,2438.3,2438.3,2434.65
2017-06-26,3238970000,2450.42,2437.03,2439.07,2439.07,2443.32
2017-06-27,3563910000,2440.15,2419.38,2419.38,2419.38,2436.34
2017-06-28,3500800000,2442.97,2428.02,2440.69,2440.69,2428.7
2017-06-29,3900280000,2442.73,2405.7,2419.7,2419.7,2442.38
2017-06-30,3361590000,2432.71,2421.65,2423.41,2423.41,2429.2
2017-07-03,1962290000,2439.17,2428.69,2429.01,2429.01,2431.39
2017-07-05,3367220000,2434.9,2422.05,2432.54,2432.54,2430.78
2017-07-06,3364520000,2424.28,2407.7,2409.75,2409.75,2423.44
2017-07-07,2901330000,2426.92,2413.52,2425.18,2425.18,2413.52
2017-07-10,2999130000,2432.0,2422.27,2427.43,2427.43,2424.51
2017-07-11,3106750000,2429.3,2412.79,2425.53,2425.53,2427.35
2017-07-12,3171620000,2445.76,2435.75,2443.25,2443.25,2435.75
2017-07-13,3067670000,2449.32,2441.69,2447.83,2447.83,2444.99
2017-07-14,2736640000,2463.54,2446.69,2459.27,2459.27,2449.16
2017-07-17,2793170000,2462.82,2457.16,2459.14,2459.14,2459.5
2017-07-18,2962130000,2460.92,2450.34,2460.61,2460.61,2455.88
2017-07-19,3059760000,2473.83,2463.85,2473.83,2473.83,2463.85
2017-07-20,3182780000,2477.62,2468.43,2473.45,2473.45,2475.56
2017-07-21,3059570000,2472.54,2465.06,2472.54,2472.54,2467.4
2017-07-24,3010240000,2473.1,2466.32,2469.91,2469.91,2472.04
2017-07-25,4108060000,2481.24,2474.91,2477.13,2477.13,2477.88
2017-07-26,3557020000,2481.69,2474.94,2477.83,2477.83,2479.97
2017-07-27,3995520000,2484.04,2459.93,2475.42,2475.42,2482.76
2017-07-28,3294770000,2473.53,2464.66,2472.1,2472.1,2469.12
2017-07-31,3469210000,2477.96,2468.53,2470.3,2470.3,2475.94
2017-08-01,3460860000,2478.51,2471.14,2476.35,2476.35,2477.1
2017-08-02,3478580000,2480.38,2466.48,2477.57,2477.57,2480.38
2017-08-03,3645020000,2476.03,2468.85,2472.16,2472.16,2476.03
2017-08-04,3235140000,2480.0,2472.08,2476.83,2476.83,2476.88
2017-08-07,2931780000,2480.95,2475.88,2480.91,2480.91,2477.14
2017-08-08,3344640000,2490.87,2470.32,2474.92,2474.92,2478.35
2017-08-09,3308060000,2474.41,2462.08,2474.02,2474.02,2465.35
2017-08-10,3621070000,2465.38,2437.75,2438.21,2438.21,2465.38
2017-08-11,3159930000,2448.09,2437.85,2441.32,2441.32,2441.04
2017-08-14,2822550000,2468.22,2454.96,2465.84,2465.84,2454.96
2017-08-15,2913100000,2468.9,2461.61,2464.61,2464.61,2468.66
2017-08-16,2953650000,2474.93,2463.86,2468.11,2468.11,2468.63
2017-08-17,3142620000,2465.02,2430.01,2430.01,2430.01,2462.95
2017-08-18,3415680000,2440.27,2420.69,2425.55,2425.55,2427.64
2017-08-21,2788150000,2430.58,2417.35,2428.37,2428.37,2425.5
2017-08-22,2777490000,2454.77,2433.67,2452.51,2452.51,2433.75
2017-08-23,2785290000,2448.91,2441.42,2444.04,2444.04,2444.88
2017-08-24,2846590000,2450.39,2436.19,2438.97,2438.97,2447.91
2017-08-25,2588780000,2453.96,2442.22,2443.05,2443.05,2444.72
